STD_YM,CTPV_CD,CTGG_CD,DAY_CD,INDTY_CGR_NM,CTPV_NM,CTGG_NM,RANK,VST_RAT
202007,41,41117,6,한식,경기도,수원시 영통구,1,76.27
202007,41,41117,7,중식,경기도,수원시 영통구,1,100
202007,41,41131,1,일식,경기도,성남시 수정구,3,1.91
202007,41,41131,1,카페/패스트푸드,경기도,성남시 수정구,2,31.58
202007,41,41131,1,한식,경기도,성남시 수정구,1,66.51
202007,41,41131,2,일식,경기도,성남시 수정구,3,3.73
202007,41,41131,2,카페/패스트푸드,경기도,성남시 수정구,2,43.28
202007,41,41131,2,한식,경기도,성남시 수정구,1,52.99
202007,41,41131,3,양식,경기도,성남시 수정구,4,1.72
202007,41,41131,3,일식,경기도,성남시 수정구,3,4.81
202007,41,41131,3,카페/패스트푸드,경기도,성남시 수정구,2,38.83
202007,41,41131,3,한식,경기도,성남시 수정구,1,54.64
202007,41,41131,4,일식,경기도,성남시 수정구,3,5.38
202007,41,41131,4,카페/패스트푸드,경기도,성남시 수정구,2,36.39
202007,41,41131,4,한식,경기도,성남시 수정구,1,58.23
202007,41,41131,5,일식,경기도,성남시 수정구,3,2.45
202007,41,41131,5,카페/패스트푸드,경기도,성남시 수정구,2,39.16
202007,41,41131,5,한식,경기도,성남시 수정구,1,58.39
202007,41,41131,6,카페/패스트푸드,경기도,성남시 수정구,2,23.08
202007,41,41131,6,한식,경기도,성남시 수정구,1,76.92
202007,41,41131,7,한식,경기도,성남시 수정구,1,100
202007,41,41133,1,분식,경기도,성남시 중원구,2,27.27
202007,41,41133,1,중식,경기도,성남시 중원구,4,4.55
202007,41,41133,1,카페/패스트푸드,경기도,성남시 중원구,3,18.18
202007,41,41133,1,한식,경기도,성남시 중원구,1,50
202007,41,41133,2,분식,경기도,성남시 중원구,2,32
202007,41,41133,2,카페/패스트푸드,경기도,성남시 중원구,3,8
202007,41,41133,2,한식,경기도,성남시 중원구,1,60
202007,41,41133,3,분식,경기도,성남시 중원구,4,5.71
202007,41,41133,3,중식,경기도,성남시 중원구,3,22.86
202007,41,41133,3,카페/패스트푸드,경기도,성남시 중원구,1,37.14
202007,41,41133,3,한식,경기도,성남시 중원구,2,34.29
202007,41,41133,4,분식,경기도,성남시 중원구,4,13.33
202007,41,41133,4,중식,경기도,성남시 중원구,3,13.33
202007,41,41133,4,카페/패스트푸드,경기도,성남시 중원구,2,30
202007,41,41133,4,한식,경기도,성남시 중원구,1,43.33
202007,41,41133,5,중식,경기도,성남시 중원구,1,50
202007,41,41133,5,카페/패스트푸드,경기도,성남시 중원구,2,25
202007,41,41133,5,한식,경기도,성남시 중원구,3,25
202007,41,41133,6,카페/패스트푸드,경기도,성남시 중원구,1,100
202007,41,41133,7,카페/패스트푸드,경기도,성남시 중원구,1,100
202007,41,41135,1,분식,경기도,성남시 분당구,5,3.2
202007,41,41135,1,중식,경기도,성남시 분당구,4,5.67
202007,41,41135,1,카페/패스트푸드,경기도,성남시 분당구,2,16.75
202007,41,41135,1,편의점,경기도,성남시 분당구,3,6.99
202007,41,41135,1,한식,경기도,성남시 분당구,1,59.89
202007,41,41135,2,분식,경기도,성남시 분당구,5,3.82
202007,41,41135,2,중식,경기도,성남시 분당구,4,6.27
202007,41,41135,2,카페/패스트푸드,경기도,성남시 분당구,2,15.93
202007,41,41135,2,편의점,경기도,성남시 분당구,3,7.5
202007,41,41135,2,한식,경기도,성남시 분당구,1,56.68
202007,41,41135,3,분식,경기도,성남시 분당구,5,3.4
202007,41,41135,3,중식,경기도,성남시 분당구,3,6.73
202007,41,41135,3,카페/패스트푸드,경기도,성남시 분당구,2,16.05
202007,41,41135,3,편의점,경기도,성남시 분당구,4,5.82
202007,41,41135,3,한식,경기도,성남시 분당구,1,59.16
202007,41,41135,4,분식,경기도,성남시 분당구,5,4.05
202007,41,41135,4,중식,경기도,성남시 분당구,4,6.35
202007,41,41135,4,카페/패스트푸드,경기도,성남시 분당구,2,16.93
202007,41,41135,4,편의점,경기도,성남시 분당구,3,6.46
202007,41,41135,4,한식,경기도,성남시 분당구,1,56.66
202007,41,41135,5,분식,경기도,성남시 분당구,5,4.17
202007,41,41135,5,중식,경기도,성남시 분당구,3,8.5
202007,41,41135,5,카페/패스트푸드,경기도,성남시 분당구,2,24.09
202007,41,41135,5,편의점,경기도,성남시 분당구,4,4.48
202007,41,41135,5,한식,경기도,성남시 분당구,1,49.53
202007,41,41135,6,분식,경기도,성남시 분당구,5,1.11
202007,41,41135,6,중식,경기도,성남시 분당구,4,3.55
202007,41,41135,6,카페/패스트푸드,경기도,성남시 분당구,2,17.17
202007,41,41135,6,편의점,경기도,성남시 분당구,3,15.6
202007,41,41135,6,한식,경기도,성남시 분당구,1,61.53
202007,41,41135,7,양식,경기도,성남시 분당구,5,0.62
202007,41,41135,7,중식,경기도,성남시 분당구,4,11.98
202007,41,41135,7,카페/패스트푸드,경기도,성남시 분당구,3,16.64
202007,41,41135,7,편의점,경기도,성남시 분당구,2,29.7
202007,41,41135,7,한식,경기도,성남시 분당구,1,40.44
202007,41,41171,1,중식,경기도,안양시 만안구,3,4.59
202007,41,41171,1,카페/패스트푸드,경기도,안양시 만안구,2,22.96
202007,41,41171,1,한식,경기도,안양시 만안구,1,72.45
202007,41,41171,2,양식,경기도,안양시 만안구,4,1.6
202007,41,41171,2,중식,경기도,안양시 만안구,3,5.6
202007,41,41171,2,카페/패스트푸드,경기도,안양시 만안구,2,28.8
202007,41,41171,2,한식,경기도,안양시 만안구,1,64
202007,41,41171,3,양식,경기도,안양시 만안구,4,4.96
202007,41,41171,3,중식,경기도,안양시 만안구,3,6.2
202007,41,41171,3,카페/패스트푸드,경기도,안양시 만안구,2,26.03
202007,41,41171,3,한식,경기도,안양시 만안구,1,62.81
202007,41,41171,4,양식,경기도,안양시 만안구,4,5.71
202007,41,41171,4,중식,경기도,안양시 만안구,3,8.35
202007,41,41171,4,카페/패스트푸드,경기도,안양시 만안구,2,30.77
202007,41,41171,4,한식,경기도,안양시 만안구,1,55.16
202007,41,41171,5,양식,경기도,안양시 만안구,4,3.64
202007,41,41171,5,중식,경기도,안양시 만안구,3,6.36
202007,41,41171,5,카페/패스트푸드,경기도,안양시 만안구,2,36.82
202007,41,41171,5,한식,경기도,안양시 만안구,1,53.18
202007,41,41171,6,카페/패스트푸드,경기도,안양시 만안구,2,33.33
202007,41,41171,6,한식,경기도,안양시 만안구,1,66.67
202007,41,41171,7,중식,경기도,안양시 만안구,1,100
202007,41,41173,1,일식,경기도,안양시 동안구,4,3.92
202007,41,41173,1,중식,경기도,안양시 동안구,5,2.21
202007,41,41173,1,카페/패스트푸드,경기도,안양시 동안구,3,4.81
202007,41,41173,1,편의점,경기도,안양시 동안구,2,34.77
202007,41,41173,1,한식,경기도,안양시 동안구,1,53.75
202007,41,41173,2,일식,경기도,안양시 동안구,5,4.67
202007,41,41173,2,중식,경기도,안양시 동안구,3,5.85
202007,41,41173,2,카페/패스트푸드,경기도,안양시 동안구,4,5.49
202007,41,41173,2,편의점,경기도,안양시 동안구,2,28.54
202007,41,41173,2,한식,경기도,안양시 동안구,1,54.31
202007,41,41173,3,일식,경기도,안양시 동안구,5,4.12
202007,41,41173,3,중식,경기도,안양시 동안구,3,6.32
202007,41,41173,3,카페/패스트푸드,경기도,안양시 동안구,4,4.8
202007,41,41173,3,편의점,경기도,안양시 동안구,2,31.25
202007,41,41173,3,한식,경기도,안양시 동안구,1,53.06
202007,41,41173,4,일식,경기도,안양시 동안구,5,3.79
202007,41,41173,4,중식,경기도,안양시 동안구,3,6.55
202007,41,41173,4,카페/패스트푸드,경기도,안양시 동안구,4,5.36
202007,41,41173,4,편의점,경기도,안양시 동안구,2,31.91
202007,41,41173,4,한식,경기도,안양시 동안구,1,51.48
202007,41,41173,5,일식,경기도,안양시 동안구,5,4.29
202007,41,41173,5,중식,경기도,안양시 동안구,3,8.5
202007,41,41173,5,카페/패스트푸드,경기도,안양시 동안구,4,5.78
202007,41,41173,5,편의점,경기도,안양시 동안구,2,30.79
202007,41,41173,5,한식,경기도,안양시 동안구,1,49.24
202007,41,41173,6,일식,경기도,안양시 동안구,5,1.11
202007,41,41173,6,중식,경기도,안양시 동안구,4,5.56
202007,41,41173,6,카페/패스트푸드,경기도,안양시 동안구,3,12.22
202007,41,41173,6,편의점,경기도,안양시 동안구,2,17.78
202007,41,41173,6,한식,경기도,안양시 동안구,1,63.33
202007,41,41173,7,양식,경기도,안양시 동안구,4,4.26
202007,41,41173,7,중식,경기도,안양시 동안구,5,4.26
202007,41,41173,7,카페/패스트푸드,경기도,안양시 동안구,3,12.77
202007,41,41173,7,편의점,경기도,안양시 동안구,2,17.02
202007,41,41173,7,한식,경기도,안양시 동안구,1,61.7
202007,41,41190,1,일식,경기도,부천시,4,2.97
202007,41,41190,1,중식,경기도,부천시,3,5.2
202007,41,41190,1,카페/패스트푸드,경기도,부천시,2,18.4
202007,41,41190,1,편의점,경기도,부천시,5,0.56
202007,41,41190,1,한식,경기도,부천시,1,72.12
202007,41,41190,2,양식,경기도,부천시,5,1.32
202007,41,41190,2,일식,경기도,부천시,4,2.27
202007,41,41190,2,중식,경기도,부천시,3,4.73
202007,41,41190,2,카페/패스트푸드,경기도,부천시,2,22.31
202007,41,41190,2,한식,경기도,부천시,1,68.81
202007,41,41190,3,양식,경기도,부천시,5,0.96
202007,41,41190,3,일식,경기도,부천시,4,2.73
202007,41,41190,3,중식,경기도,부천시,3,11.58
202007,41,41190,3,카페/패스트푸드,경기도,부천시,2,19.45
202007,41,41190,3,한식,경기도,부천시,1,64.47
202007,41,41190,4,분식,경기도,부천시,5,1.25
202007,41,41190,4,일식,경기도,부천시,4,1.87
202007,41,41190,4,중식,경기도,부천시,3,8.26
202007,41,41190,4,카페/패스트푸드,경기도,부천시,2,20.09
202007,41,41190,4,한식,경기도,부천시,1,67.76
202007,41,41190,5,분식,경기도,부천시,5,0.68
202007,41,41190,5,일식,경기도,부천시,4,4.56
202007,41,41190,5,중식,경기도,부천시,3,8.95
202007,41,41190,5,카페/패스트푸드,경기도,부천시,2,24.16
202007,41,41190,5,한식,경기도,부천시,1,61.66
202007,41,41190,6,분식,경기도,부천시,5,0.34
202007,41,41190,6,일식,경기도,부천시,4,3.08
202007,41,41190,6,중식,경기도,부천시,3,4.79
202007,41,41190,6,카페/패스트푸드,경기도,부천시,2,17.81
202007,41,41190,6,한식,경기도,부천시,1,73.97
202007,41,41190,7,분식,경기도,부천시,4,9.38
202007,41,41190,7,일식,경기도,부천시,3,15.63
202007,41,41190,7,카페/패스트푸드,경기도,부천시,1,37.5
202007,41,41190,7,한식,경기도,부천시,2,37.5
202007,41,41210,1,일식,경기도,광명시,2,9.52
202007,41,41210,1,한식,경기도,광명시,1,90.48
202007,41,41210,2,일식,경기도,광명시,2,21.43
202007,41,41210,2,한식,경기도,광명시,1,78.57
202007,41,41210,3,일식,경기도,광명시,2,13.33
202007,41,41210,3,한식,경기도,광명시,1,86.67
202007,41,41210,4,일식,경기도,광명시,2,11.76
202007,41,41210,4,한식,경기도,광명시,1,88.24
202007,41,41210,5,일식,경기도,광명시,2,28.57
202007,41,41210,5,한식,경기도,광명시,1,71.43
202007,41,41210,6,한식,경기도,광명시,1,100
202007,41,41210,7,일식,경기도,광명시,1,66.67
202007,41,41210,7,한식,경기도,광명시,2,33.33
202007,41,41220,1,분식,경기도,평택시,4,1.88
202007,41,41220,1,일식,경기도,평택시,5,1.57
202007,41,41220,1,중식,경기도,평택시,3,8.59
202007,41,41220,1,카페/패스트푸드,경기도,평택시,2,15.78
202007,41,41220,1,한식,경기도,평택시,1,72.17
202007,41,41220,2,분식,경기도,평택시,4,1.74
202007,41,41220,2,일식,경기도,평택시,5,1.62
202007,41,41220,2,중식,경기도,평택시,3,7.95
202007,41,41220,2,카페/패스트푸드,경기도,평택시,2,16.17
202007,41,41220,2,한식,경기도,평택시,1,72.52
202007,41,41220,3,분식,경기도,평택시,4,1.72
202007,41,41220,3,일식,경기도,평택시,5,1.6
202007,41,41220,3,중식,경기도,평택시,3,8.2
202007,41,41220,3,카페/패스트푸드,경기도,평택시,2,15.75
202007,41,41220,3,한식,경기도,평택시,1,72.73
202007,41,41220,4,분식,경기도,평택시,4,1.67
202007,41,41220,4,일식,경기도,평택시,5,1.63
202007,41,41220,4,중식,경기도,평택시,3,7.71
202007,41,41220,4,카페/패스트푸드,경기도,평택시,2,16.04
202007,41,41220,4,한식,경기도,평택시,1,72.94
202007,41,41220,5,분식,경기도,평택시,4,1.95
202007,41,41220,5,일식,경기도,평택시,5,1.3
202007,41,41220,5,중식,경기도,평택시,3,8.39
202007,41,41220,5,카페/패스트푸드,경기도,평택시,2,16.21
202007,41,41220,5,한식,경기도,평택시,1,72.16
202007,41,41220,6,분식,경기도,평택시,4,1.42
202007,41,41220,6,일식,경기도,평택시,5,0.78
202007,41,41220,6,중식,경기도,평택시,3,4.31
202007,41,41220,6,카페/패스트푸드,경기도,평택시,2,18.33
202007,41,41220,6,한식,경기도,평택시,1,75.16
202007,41,41220,7,분식,경기도,평택시,4,1.26
202007,41,41220,7,일식,경기도,평택시,5,0.6
202007,41,41220,7,중식,경기도,평택시,3,5.14
202007,41,41220,7,카페/패스트푸드,경기도,평택시,1,57.6
202007,41,41220,7,한식,경기도,평택시,2,35.4
202007,41,41360,1,한식,경기도,남양주시,1,100
202007,41,41360,2,한식,경기도,남양주시,1,100
202007,41,41360,3,한식,경기도,남양주시,1,100
202007,41,41360,4,한식,경기도,남양주시,1,100
202007,41,41360,5,한식,경기도,남양주시,1,100
202007,41,41450,1,한식,경기도,하남시,1,100
202007,41,41450,2,한식,경기도,하남시,1,100
202007,41,41450,3,한식,경기도,하남시,1,100
202007,41,41450,4,한식,경기도,하남시,1,100
202007,41,41450,5,한식,경기도,하남시,1,100
202007,41,41450,6,한식,경기도,하남시,1,100
202007,41,41461,1,중식,경기도,용인시 처인구,2,6.52
202007,41,41461,1,카페/패스트푸드,경기도,용인시 처인구,3,2.36
202007,41,41461,1,한식,경기도,용인시 처인구,1,91.12
202007,41,41461,2,중식,경기도,용인시 처인구,2,9.58
202007,41,41461,2,카페/패스트푸드,경기도,용인시 처인구,3,2.29
202007,41,41461,2,한식,경기도,용인시 처인구,1,88.13
202007,41,41461,3,중식,경기도,용인시 처인구,2,10.58
202007,41,41461,3,카페/패스트푸드,경기도,용인시 처인구,3,4.04
202007,41,41461,3,한식,경기도,용인시 처인구,1,85.38
202007,41,41461,4,중식,경기도,용인시 처인구,2,7.17
202007,41,41461,4,카페/패스트푸드,경기도,용인시 처인구,3,2.9
202007,41,41461,4,한식,경기도,용인시 처인구,1,89.93
202007,41,41461,5,중식,경기도,용인시 처인구,2,8.02
202007,41,41461,5,카페/패스트푸드,경기도,용인시 처인구,3,2.99
202007,41,41461,5,한식,경기도,용인시 처인구,1,88.99
202007,41,41461,6,중식,경기도,용인시 처인구,2,7.01
202007,41,41461,6,카페/패스트푸드,경기도,용인시 처인구,3,2
202007,41,41461,6,한식,경기도,용인시 처인구,1,90.99
202007,41,41461,7,중식,경기도,용인시 처인구,2,18.52
202007,41,41461,7,카페/패스트푸드,경기도,용인시 처인구,3,3.7
202007,41,41461,7,한식,경기도,용인시 처인구,1,77.78
202007,41,41463,1,중식,경기도,용인시 기흥구,4,2.06
202007,41,41463,1,카페/패스트푸드,경기도,용인시 기흥구,3,12.18
202007,41,41463,1,편의점,경기도,용인시 기흥구,2,22.59
202007,41,41463,1,한식,경기도,용인시 기흥구,1,63.16
202007,41,41463,2,중식,경기도,용인시 기흥구,4,3.08
202007,41,41463,2,카페/패스트푸드,경기도,용인시 기흥구,3,11.68
202007,41,41463,2,편의점,경기도,용인시 기흥구,2,23.37
202007,41,41463,2,한식,경기도,용인시 기흥구,1,61.87
202007,41,41463,3,중식,경기도,용인시 기흥구,4,4.51
202007,41,41463,3,카페/패스트푸드,경기도,용인시 기흥구,3,10.41
202007,41,41463,3,편의점,경기도,용인시 기흥구,2,23.78
202007,41,41463,3,한식,경기도,용인시 기흥구,1,61.31
202007,41,41463,4,중식,경기도,용인시 기흥구,4,3.55
202007,41,41463,4,카페/패스트푸드,경기도,용인시 기흥구,3,11.76
202007,41,41463,4,편의점,경기도,용인시 기흥구,2,25.46
202007,41,41463,4,한식,경기도,용인시 기흥구,1,59.23
202007,41,41463,5,중식,경기도,용인시 기흥구,4,2.64
202007,41,41463,5,카페/패스트푸드,경기도,용인시 기흥구,3,11.83
202007,41,41463,5,편의점,경기도,용인시 기흥구,2,24.22
202007,41,41463,5,한식,경기도,용인시 기흥구,1,61.31
202007,41,41463,6,중식,경기도,용인시 기흥구,4,5.1
202007,41,41463,6,카페/패스트푸드,경기도,용인시 기흥구,3,8.84
202007,41,41463,6,편의점,경기도,용인시 기흥구,2,36.73
202007,41,41463,6,한식,경기도,용인시 기흥구,1,49.32
202007,41,41463,7,중식,경기도,용인시 기흥구,2,16.67
202007,41,41463,7,편의점,경기도,용인시 기흥구,1,83.33
202007,41,41465,1,카페/패스트푸드,경기도,용인시 수지구,1,100
202007,41,41465,2,분식,경기도,용인시 수지구,2,4.35
202007,41,41465,2,카페/패스트푸드,경기도,용인시 수지구,1,95.65
202007,41,41465,3,카페/패스트푸드,경기도,용인시 수지구,1,100
202007,41,41465,4,카페/패스트푸드,경기도,용인시 수지구,1,100
202007,41,41465,5,카페/패스트푸드,경기도,용인시 수지구,1,100
202007,41,41465,6,카페/패스트푸드,경기도,용인시 수지구,1,100
202007,41,41465,7,카페/패스트푸드,경기도,용인시 수지구,1,100
202007,41,41570,1,분식,경기도,김포시,1,100
202007,41,41570,2,분식,경기도,김포시,1,100
202007,41,41570,3,분식,경기도,김포시,1,100
202007,41,41570,4,분식,경기도,김포시,1,100
202007,41,41570,5,분식,경기도,김포시,1,100
202007,41,41590,1,분식,경기도,화성시,4,4.99
202007,41,41590,1,중식,경기도,화성시,5,4.39
202007,41,41590,1,카페/패스트푸드,경기도,화성시,2,32.65
202007,41,41590,1,편의점,경기도,화성시,3,9.35
202007,41,41590,1,한식,경기도,화성시,1,46.6
202007,41,41590,2,분식,경기도,화성시,4,5.98
202007,41,41590,2,중식,경기도,화성시,5,4.54
202007,41,41590,2,카페/패스트푸드,경기도,화성시,2,30.15
202007,41,41590,2,편의점,경기도,화성시,3,9.66
202007,41,41590,2,한식,경기도,화성시,1,47.16
202007,41,41590,3,분식,경기도,화성시,4,6.13
202007,41,41590,3,중식,경기도,화성시,5,4.34
202007,41,41590,3,카페/패스트푸드,경기도,화성시,2,31.18
202007,41,41590,3,편의점,경기도,화성시,3,9.88
202007,41,41590,3,한식,경기도,화성시,1,46.17
202007,41,41590,4,분식,경기도,화성시,5,5.58
202007,41,41590,4,중식,경기도,화성시,4,5.86
202007,41,41590,4,카페/패스트푸드,경기도,화성시,2,30.39
202007,41,41590,4,편의점,경기도,화성시,3,9.51
202007,41,41590,4,한식,경기도,화성시,1,45.93
202007,41,41590,5,분식,경기도,화성시,4,6.66
202007,41,41590,5,중식,경기도,화성시,5,5
202007,41,41590,5,카페/패스트푸드,경기도,화성시,2,30.87
202007,41,41590,5,편의점,경기도,화성시,3,9.3
202007,41,41590,5,한식,경기도,화성시,1,45.55
202007,41,41590,6,분식,경기도,화성시,4,10.84
202007,41,41590,6,중식,경기도,화성시,5,6.75
202007,41,41590,6,카페/패스트푸드,경기도,화성시,1,37.94
202007,41,41590,6,편의점,경기도,화성시,3,11.39
202007,41,41590,6,한식,경기도,화성시,2,30.97
202007,41,41590,7,분식,경기도,화성시,4,4.35
202007,41,41590,7,양식,경기도,화성시,3,6.09
202007,41,41590,7,중식,경기도,화성시,5,4.35
202007,41,41590,7,카페/패스트푸드,경기도,화성시,1,51.59
202007,41,41590,7,한식,경기도,화성시,2,33.62
202007,42,42130,1,분식,강원도,원주시,3,16.67
202007,42,42130,1,양식,강원도,원주시,4,16.67
202007,42,42130,1,일식,강원도,원주시,1,33.33
202007,42,42130,1,한식,강원도,원주시,2,33.33
202007,42,42130,3,분식,강원도,원주시,4,1.59
202007,42,42130,3,양식,강원도,원주시,2,5.4
202007,42,42130,3,일식,강원도,원주시,3,3.17
202007,42,42130,3,한식,강원도,원주시,1,89.84
202007,42,42130,4,한식,강원도,원주시,1,100
202007,42,42150,1,양식,강원도,강릉시,5,0.22
202007,42,42150,1,일식,강원도,강릉시,4,0.86
202007,42,42150,1,중식,강원도,강릉시,3,2.48
202007,42,42150,1,카페/패스트푸드,강원도,강릉시,2,13.71
202007,42,42150,1,한식,강원도,강릉시,1,82.73
202007,42,42150,2,양식,강원도,강릉시,4,1.42
202007,42,42150,2,일식,강원도,강릉시,5,0.76
202007,42,42150,2,중식,강원도,강릉시,3,2.39
202007,42,42150,2,카페/패스트푸드,강원도,강릉시,2,12.19
202007,42,42150,2,한식,강원도,강릉시,1,83.24
202007,42,42150,3,양식,강원도,강릉시,4,2.25
202007,42,42150,3,일식,강원도,강릉시,5,1.18
202007,42,42150,3,중식,강원도,강릉시,3,2.39
202007,42,42150,3,카페/패스트푸드,강원도,강릉시,2,14.16
202007,42,42150,3,한식,강원도,강릉시,1,80.01
202007,42,42150,4,양식,강원도,강릉시,4,1.7
202007,42,42150,4,일식,강원도,강릉시,5,0.82
202007,42,42150,4,중식,강원도,강릉시,3,3.23
202007,42,42150,4,카페/패스트푸드,강원도,강릉시,2,13.34
202007,42,42150,4,한식,강원도,강릉시,1,80.9
202007,42,42150,5,양식,강원도,강릉시,4,2.23
202007,42,42150,5,일식,강원도,강릉시,5,1.17
202007,42,42150,5,중식,강원도,강릉시,3,3.32
202007,42,42150,5,카페/패스트푸드,강원도,강릉시,2,15.16
202007,42,42150,5,한식,강원도,강릉시,1,78.12
202007,42,42150,6,양식,강원도,강릉시,3,3.43
202007,42,42150,6,일식,강원도,강릉시,5,3.06
202007,42,42150,6,중식,강원도,강릉시,2,5.14
202007,42,42150,6,카페/패스트푸드,강원도,강릉시,4,3.18
202007,42,42150,6,한식,강원도,강릉시,1,85.19
202007,42,42150,7,양식,강원도,강릉시,4,4.39
202007,42,42150,7,일식,강원도,강릉시,5,3.03
202007,42,42150,7,중식,강원도,강릉시,2,13.18
202007,42,42150,7,카페/패스트푸드,강원도,강릉시,3,5
202007,42,42150,7,한식,강원도,강릉시,1,74.39
202007,42,42830,1,한식,강원도,양양군,1,100
202007,42,42830,2,한식,강원도,양양군,1,100
202007,42,42830,3,한식,강원도,양양군,1,100
202007,42,42830,4,한식,강원도,양양군,1,100
202007,42,42830,5,한식,강원도,양양군,1,100
202007,42,42830,6,한식,강원도,양양군,1,100
202007,42,42830,7,한식,강원도,양양군,1,100
202007,43,43114,1,일식,충청북도,청주시 청원구,2,38.89
202007,43,43114,1,카페/패스트푸드,충청북도,청주시 청원구,1,50
202007,43,43114,1,편의점,충청북도,청주시 청원구,3,11.11
202007,43,43114,2,일식,충청북도,청주시 청원구,2,16
202007,43,43114,2,카페/패스트푸드,충청북도,청주시 청원구,1,84
202007,43,43114,3,일식,충청북도,청주시 청원구,1,50
202007,43,43114,3,카페/패스트푸드,충청북도,청주시 청원구,2,46.67
202007,43,43114,3,편의점,충청북도,청주시 청원구,3,3.33
202007,43,43114,4,일식,충청북도,청주시 청원구,2,47.06
202007,43,43114,4,카페/패스트푸드,충청북도,청주시 청원구,1,52.94
202007,43,43114,5,일식,충청북도,청주시 청원구,2,31.82
202007,43,43114,5,카페/패스트푸드,충청북도,청주시 청원구,1,59.09
202007,43,43114,5,편의점,충청북도,청주시 청원구,3,9.09
202007,43,43114,6,일식,충청북도,청주시 청원구,2,37.5
202007,43,43114,6,카페/패스트푸드,충청북도,청주시 청원구,1,58.33
202007,43,43114,6,편의점,충청북도,청주시 청원구,3,4.17
202007,43,43114,7,일식,충청북도,청주시 청원구,1,50
202007,43,43114,7,카페/패스트푸드,충청북도,청주시 청원구,2,44.44
202007,43,43114,7,편의점,충청북도,청주시 청원구,3,5.56
202007,43,43130,1,카페/패스트푸드,충청북도,충주시,2,39.39
202007,43,43130,1,한식,충청북도,충주시,1,60.61
202007,43,43130,2,중식,충청북도,충주시,3,2.75
202007,43,43130,2,카페/패스트푸드,충청북도,충주시,2,35.29
202007,43,43130,2,한식,충청북도,충주시,1,61.96
202007,43,43130,3,중식,충청북도,충주시,3,2.92
202007,43,43130,3,카페/패스트푸드,충청북도,충주시,2,39.61
202007,43,43130,3,한식,충청북도,충주시,1,57.47
202007,43,43130,4,중식,충청북도,충주시,3,2.57
202007,43,43130,4,카페/패스트푸드,충청북도,충주시,2,39.34
202007,43,43130,4,한식,충청북도,충주시,1,58.09
202007,43,43130,5,중식,충청북도,충주시,3,7.75
202007,43,43130,5,카페/패스트푸드,충청북도,충주시,2,34.32
202007,43,43130,5,한식,충청북도,충주시,1,57.93
202007,43,43130,6,중식,충청북도,충주시,2,32.35
202007,43,43130,6,카페/패스트푸드,충청북도,충주시,1,40.44
202007,43,43130,6,한식,충청북도,충주시,3,27.21
202007,43,43130,7,중식,충청북도,충주시,3,7.84
202007,43,43130,7,카페/패스트푸드,충청북도,충주시,1,64.71
202007,43,43130,7,한식,충청북도,충주시,2,27.45
202007,44,44131,1,카페/패스트푸드,충청남도,천안시 동남구,1,100
202007,44,44131,2,카페/패스트푸드,충청남도,천안시 동남구,1,100
202007,44,44131,3,카페/패스트푸드,충청남도,천안시 동남구,1,100
202007,44,44131,4,카페/패스트푸드,충청남도,천안시 동남구,1,100
202007,44,44131,5,카페/패스트푸드,충청남도,천안시 동남구,1,100
202007,44,44133,1,분식,충청남도,천안시 서북구,4,5.53
202007,44,44133,1,중식,충청남도,천안시 서북구,5,4.12
202007,44,44133,1,카페/패스트푸드,충청남도,천안시 서북구,2,20.34
202007,44,44133,1,편의점,충청남도,천안시 서북구,3,6.18
202007,44,44133,1,한식,충청남도,천안시 서북구,1,62.2
202007,44,44133,2,분식,충청남도,천안시 서북구,5,4.48
202007,44,44133,2,중식,충청남도,천안시 서북구,4,4.86
202007,44,44133,2,카페/패스트푸드,충청남도,천안시 서북구,2,21.45
202007,44,44133,2,편의점,충청남도,천안시 서북구,3,6.08
202007,44,44133,2,한식,충청남도,천안시 서북구,1,61.42
202007,44,44133,3,분식,충청남도,천안시 서북구,4,4.94
202007,44,44133,3,중식,충청남도,천안시 서북구,5,4.41
202007,44,44133,3,카페/패스트푸드,충청남도,천안시 서북구,2,21.23
202007,44,44133,3,편의점,충청남도,천안시 서북구,3,5.83
202007,44,44133,3,한식,충청남도,천안시 서북구,1,62.13
202007,44,44133,4,분식,충청남도,천안시 서북구,5,4.03
202007,44,44133,4,중식,충청남도,천안시 서북구,4,4.58
202007,44,44133,4,카페/패스트푸드,충청남도,천안시 서북구,2,21.17
202007,44,44133,4,편의점,충청남도,천안시 서북구,3,7.06
202007,44,44133,4,한식,충청남도,천안시 서북구,1,62.47
202007,44,44133,5,분식,충청남도,천안시 서북구,5,1.15
202007,44,44133,5,중식,충청남도,천안시 서북구,4,6.1
202007,44,44133,5,카페/패스트푸드,충청남도,천안시 서북구,2,22.87
202007,44,44133,5,편의점,충청남도,천안시 서북구,3,6.6
202007,44,44133,5,한식,충청남도,천안시 서북구,1,61.73
202007,44,44133,6,분식,충청남도,천안시 서북구,3,5.43
202007,44,44133,6,양식,충청남도,천안시 서북구,5,0.74
202007,44,44133,6,중식,충청남도,천안시 서북구,4,2.98
202007,44,44133,6,카페/패스트푸드,충청남도,천안시 서북구,2,29.57
202007,44,44133,6,한식,충청남도,천안시 서북구,1,60.85
202007,44,44133,7,분식,충청남도,천안시 서북구,3,12.5
202007,44,44133,7,일식,충청남도,천안시 서북구,5,1.95
202007,44,44133,7,중식,충청남도,천안시 서북구,4,9.38
